project,canonical_id,summary_row_count,summary_row_missing,duplicate_summary_rows,summary_conflict,conflicting_columns,task_dir_present,metadata_present,evidence_bundle_present,required_step_files_present,summary_step_mismatch,mismatch_fields,evidence_missing,needs_manual_review,review_reasons
openclaw_openclaw,GHSA-9f4w-67g7-mqwv,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9f72-qcpw-2hxc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9gp8-hjxr-6f34,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9hjh-fr4f-gxc4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9jpj-g8vv-j5mf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9mph-4f7v-fmvh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9p38-94jf-hgjj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9p3r-hh9g-5cmg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9p93-7j67-5pc2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9q2p-vc84-2rwm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9q36-67vc-rrwg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9q7v-8mr7-g23p,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9vvh-2768-c8vp,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-9wqx-g2cw-vc7r,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-c28g-vh7m-fm7v,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-c37p-4qqg-3p76,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-c4qg-j8jg-42q5,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-c4qm-58hj-j6pj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-c6hr-w26q-c636,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-c9h3-5p7r-mrjh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-ccg8-46r6-9qgj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-ccx3-fw7q-rr2r,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cfp9-w5v9-3q4h,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cfvj-7rx7-fc7c,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cg6c-q2hx-69h7,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cg7q-fg22-4g98,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-chfm-xgc4-47rj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-chm2-m3w2-wcxm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cjv3-m589-v3rx,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cm8v-2vh9-cxf3,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cmfr-9m2r-xwhq,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cqgw-44wg-44rf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cr8r-7g2h-6wr6,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cwf8-44x6-32c2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cwj3-vqpp-pmxr,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cwq8-6f96-g3q4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-cxmw-p77q-wchg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f3h5-h452-vp3j,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f44p-c7w9-7xr7,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f5mf-3r52-r83w,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f693-58pc-2gfr,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f6h3-846h-2r8w,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f6pf-4gjx-c94r,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f7fh-qg34-x2xh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f7ww-2725-qvw2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f8mp-vj46-cq8v,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f8r2-vg7x-gh8m,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-f934-5rqf-xx47,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-ff98-w8hj-qrxf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fg3m-vhrr-8gj6,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fgvx-58p6-gjwc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fh32-73r9-rgh5,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fh3f-q9qw-93j9,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fhvm-j76f-qmjv,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fqcm-97m6-w7rm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fqrj-m88p-qf3v,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fqw4-mph7-2vr8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fv94-qvg8-xqpw,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fvx6-pj3r-5q4q,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-fwjq-xwfj-gv75,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g27f-9qjv-22pm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g2f6-pwvx-r275,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g2hm-779g-vm32,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g353-mgv3-8pcj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g374-mggx-p6xc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g375-h3v6-4873,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g5cg-8x5w-7jpm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g75x-8qqm-2vxp,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g7cr-9h7q-4qxq,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g86v-f9qv-rh6m,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g8p2-7wf7-98mq,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-g8xp-qx39-9jq9,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
openclaw_openclaw,GHSA-g99v-8hwm-g76g,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gc9r-867r-j85f,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gcj7-r3hg-m7w6,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gfg9-5357-hv4c,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gfmx-pph7-g46x,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gg9v-mgcp-v6m7,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gj9q-8w99-mp8j,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gjm7-hw8f-73rq,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gp3q-wpq4-5c5h,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gq83-8q7q-9hfx,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gq9c-wg68-gwj2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gv46-4xfq-jv58,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gw85-xp4q-5gp9,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-gwqp-86q6-w47g,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h2v7-xc88-xx8c,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h2vw-ph2c-jvwf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h3rm-6x7g-882f,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h3x4-hc5v-v2gm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h43v-27wg-5mf9,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h4jx-hjr3-fhgc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h5hg-h7rr-gpf3,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h656-5vcf-cm23,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h89v-j3x9-8wqj,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h97f-6pqj-q452,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h9g4-589h-68xv,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-h9xm-j4qg-fvpg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hc5h-pmr3-3497,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hf68-49fm-59cq,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hff7-ccv5-52f8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hfpr-jhpq-x4rm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hhff-fj5f-qg48,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hhq4-97c2-p447,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hjvp-qhm6-wrh2,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hr5v-j9h9-xjhg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hr8g-2q7x-3f4w,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hv93-r4j3-q65f,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hwpq-rrpf-pgcq,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-hxvm-xjvf-93f3,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-j26j-7qc4-3mrf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-j27p-hq53-9wgc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-j425-whc4-4jgc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-j4c5-89f5-f3pm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-j4c9-w69r-cw33,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-j4xf-96qf-rx69,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-j6c7-3h5x-99g9,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-j7p2-qcwm-94v4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-j9pv-rrcj-6pfx,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jccr-rrw2-vc8h,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jf25-7968-h2h5,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jf56-mccx-5f3f,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jf6w-m8jw-jfxc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jhpv-5j76-m56h,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jj6q-rrrf-h66h,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jj82-76v6-933r,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jjgj-cpp9-cvpv,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jjw7-3vjf-fg5j,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jmm5-fvh5-gf4p,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jmmg-jqc7-5qf4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jp4j-q5fc-58gv,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jq3f-vjww-8rq7,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jq4x-98m3-ggq6,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jqpq-mgvm-f9r6,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jr6x-2q95-fh2g,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jv6r-27ww-4gw4,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jwf4-8wf4-jf2m,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jwrq-8g5x-5fhm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-jxrq-8fm4-9p58,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-m34q-h93w-vg5x,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-m3mh-3mpg-37hw,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-m69h-jm2f-2pv8,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-m6fx-m8hc-572m,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-m866-6qv5-p2fg,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-m8v2-6wwh-r4gc,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mf5g-6r6f-ghhm,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mfg5-7q5g-f37j,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mgrq-9f93-wpp5,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mhgq-xpfq-6r66,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mhr7-2xmv-4c4q,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mj4p-rc52-m843,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mj59-h3q9-ghfh,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mj5r-hh7j-4gxf,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,GHSA-mmpf-jwf4-h3qv,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
